(486, -264)
(488, -261)
(487, -256)
(484, -251)
(484, -247)
(483, -243)
(484, -240)
(485, -236)
(479, -230)
(480, -227)
(480, -223)
(481, -220)
(483, -217)
(484, -214)
(481, -209)
(481, -206)
(473, -199)
(473, -196)
(474, -193)
(473, -189)
(474, -186)
(473, -182)
(469, -177)
(476, -176)
(474, -173)
(477, -170)
(477, -167)
(478, -164)
(478, -161)
(476, -157)
(477, -154)
(478, -151)
(478, -148)
(479, -145)
(476, -141)
(472, -137)
(472, -133)
(472, -130)
(474, -128)
(474, -125)
(471, -121)
(472, -118)
(474, -115)
(469, -111)
(475, -109)
(476, -106)
(471, -102)
(472, -100)
(473, -97)
(470, -93)
(471, -90)
(471, -87)
(472, -84)
(473, -82)
(474, -79)
(474, -76)
(469, -72)
(469, -69)
(470, -66)
(468, -63)
(469, -60)
(469, -57)
(468, -54)
(469, -52)
(469, -49)
(465, -45)
(465, -42)
(465, -40)
(465, -37)
(465, -34)
(465, -31)
(464, -28)
(463, -25)
(463, -22)
(462, -19)
(462, -17)
(463, -14)
(463, -11)
(468, -8)
(468, -5)
(464, -2)
(464, 0)
(459, 2)
(459, 5)
(459, 8)
(458, 11)
(458, 14)
(458, 16)
(458, 19)
(458, 22)
(460, 25)
(461, 28)
(461, 31)
(461, 34)
(461, 36)
(465, 40)
(466, 43)
(465, 45)
(465, 48)
(466, 51)
(464, 54)
(463, 57)
(462, 59)
(459, 62)
(459, 65)
(457, 67)
(457, 70)
(455, 73)
(455, 76)
(454, 78)
(454, 81)
(454, 84)
(453, 87)
(453, 90)
(452, 92)
(451, 95)
(451, 98)
(446, 100)
(449, 103)
(448, 106)
(447, 109)
(446, 111)
(445, 114)
(443, 116)
(443, 119)
(441, 122)
(440, 124)
(439, 127)
(441, 130)
(440, 133)
(439, 136)
(438, 138)
(437, 141)
(435, 143)
(433, 146)
(434, 149)
(436, 153)
(433, 154)
(434, 158)
(433, 161)
(433, 164)
(431, 166)
(430, 169)
(430, 172)
(428, 174)
(427, 177)
(427, 180)
(426, 182)
(425, 185)
(426, 189)
(426, 192)
(426, 195)
(429, 200)
(430, 203)
(429, 206)
(425, 207)
(424, 210)
(424, 213)
(422, 216)
(421, 218)
(422, 222)
(420, 224)
(420, 227)
(420, 231)
(419, 234)
(421, 238)
(420, 241)
(419, 244)
(417, 246)
(415, 249)
(414, 251)
(413, 254)
(417, 260)
(416, 263)
(414, 266)
(414, 269)
(413, 272)
(412, 275)
(414, 280)
(413, 283)
(413, 287)
(411, 289)
(409, 292)
(407, 294)
(406, 297)
(406, 301)
(404, 303)
(403, 306)
(405, 312)
(409, 319)
(407, 322)
(407, 326)
(405, 328)
(404, 331)
(402, 334)
(400, 336)
(398, 339)
(398, 343)
(396, 346)
(394, 349)
(394, 352)
(396, 359)
(394, 362)
(395, 367)
(394, 370)
(393, 375)
(392, 378)
(392, 383)
(394, 389)
(391, 391)
(390, 394)
(387, 397)
(385, 400)
(383, 402)
(384, 408)
(383, 413)
(383, 417)
(385, 425)
(384, 429)
(381, 431)
(382, 437)
(379, 439)
(380, 446)
(379, 450)
(376, 453)
(376, 458)
(375, 463)
(373, 466)
(372, 470)
(372, 476)
(370, 480)
(369, 485)
(371, 494)
(368, 497)
(366, 501)
(363, 503)
(361, 507)
(362, 514)
(360, 518)
(359, 523)
(357, 527)
(357, 534)
(358, 543)
(355, 545)
(353, 551)
(353, 558)
(350, 560)
(348, 565)
(348, 573)
(352, 587)
(354, 599)
(350, 601)
(345, 600)
(341, 602)
(339, 607)
(339, 617)
(337, 621)
(337, 631)
(335, 637)
(334, 644)
(334, 654)
(333, 662)
(339, 684)
(335, 686)
(330, 688)
(324, 685)
(318, 683)
(313, 683)
(306, 681)
(301, 680)
(296, 680)
(290, 677)
(283, 673)
(278, 671)
(273, 671)
(269, 673)
(264, 672)
(260, 674)
(253, 670)
(249, 671)
(245, 672)
(240, 673)
(236, 674)
(226, 658)
(222, 659)
(218, 660)
(217, 670)
(215, 680)
(211, 681)
(207, 685)
(204, 689)
(211, 728)
(207, 733)
(206, 744)
(201, 746)
(197, 747)
(194, 758)
(191, 765)
(188, 773)
(187, 791)
(185, 800)
(181, 809)
(180, 826)
(179, 847)
(175, 854)
(171, 861)
(170, 884)
(236, 1269)
(235, 1308)
(229, 1325)
(221, 1326)
(218, 1359)
(215, 1393)
(210, 1417)
(205, 1447)
(203, 1495)
(196, 1515)
(191, 1550)
(186, 1596)
(180, 1629)
(177, 1694)
(170, 1728)
(165, 1795)
(159, 1852)
(152, 1903)
(144, 1965)
(137, 2029)
(128, 2091)
(119, 2156)
(109, 2235)
(98, 2295)
(84, 2296)
(70, 2296)
(17, 715)
(13, 715)
(8, 715)
(4, 715)
(0, 716)

(0, -1265)
(796, -2362)
(764, -2222)
(743, -2118)
(740, -2069)
(727, -1995)
(717, -1929)
(704, -1859)
(699, -1812)
(683, -1740)
(676, -1692)
(665, -1634)
(652, -1575)
(645, -1530)
(638, -1489)
(627, -1440)
(626, -1412)
(619, -1375)
(614, -1341)
(611, -1312)
(606, -1282)
(602, -1254)
(596, -1222)
(592, -1196)
(588, -1168)
(587, -1149)
(580, -1119)
(572, -1087)
(571, -1069)
(565, -1043)
(563, -1023)
(560, -1004)
(556, -982)
(554, -964)
(550, -945)
(544, -921)
(548, -914)
(542, -892)
(539, -876)
(532, -853)
(533, -843)
(530, -827)
(527, -810)
(532, -807)
(537, -804)
(506, -747)
(514, -749)
(518, -746)
(519, -738)
(516, -724)
(517, -716)
(515, -703)
(518, -698)
(520, -692)
(514, -676)
(512, -664)
(510, -654)
(514, -650)
(507, -633)
(510, -629)
(509, -620)
(512, -616)
(507, -603)
(510, -599)
(507, -588)
(509, -582)
(509, -576)
(505, -564)
(505, -557)
(506, -551)
(507, -546)
(509, -541)
(513, -538)
(507, -527)
(502, -514)
(503, -509)
(502, -502)
(503, -497)
(506, -493)
(506, -487)
(503, -479)
(499, -469)
(500, -464)
(503, -461)
(501, -454)
(501, -448)
(501, -443)
(500, -437)
(502, -433)
(498, -424)
(500, -421)
(500, -416)
(496, -407)
(496, -402)
(494, -396)
(493, -390)
(492, -384)
(493, -380)
(492, -374)
(494, -371)
(492, -365)
(493, -361)
(494, -357)
(493, -351)
(493, -347)
(495, -344)
(492, -337)
(493, -334)
(493, -329)
(494, -325)
(495, -322)
(493, -317)
(489, -309)
(486, -304)
(488, -301)
(488, -297)
(489, -293)
(491, -290)
(485, -282)
(487, -280)
(487, -276)
(484, -270)
(486, -267)
(485, -263)
(486, -260)
(488, -257)
(489, -253)
(487, -249)
(486, -245)
(483, -239)
(485, -236)
(484, -233)
(482, -228)
(482, -224)
(479, -219)
(479, -216)
(479, -212)
(477, -208)
(478, -205)
(478, -201)
(478, -198)
(476, -194)
(477, -190)
(472, -185)
(473, -182)
(473, -179)
(475, -176)
(476, -173)
(476, -170)
(478, -167)
(479, -164)
(477, -161)
(474, -156)
(473, -153)
(474, -150)
(475, -147)
(472, -143)
(473, -140)
(478, -138)
(476, -134)
(476, -131)
(476, -128)
(473, -124)
(471, -121)
(470, -117)
(473, -115)
(473, -112)
(475, -109)
(476, -106)
(476, -103)
(476, -100)
(477, -97)
(474, -94)
(475, -91)
(475, -88)
(471, -84)
(471, -81)
(469, -78)
(469, -75)
(468, -72)
(467, -69)
(468, -66)
(468, -63)
(469, -60)
(469, -57)
(469, -55)
(469, -52)
(469, -49)
(464, -45)
(465, -42)
(465, -40)
(465, -37)
(465, -34)
(465, -31)
(466, -28)
(465, -25)
(464, -22)
(465, -20)
(465, -17)
(465, -14)
(465, -11)
(465, -8)
(465, -5)
(466, -2)
(463, 0)
(460, 2)
(460, 5)
(462, 8)
(459, 11)
(459, 14)
(459, 16)
(462, 19)
(462, 22)
(466, 25)
(462, 28)
(464, 31)
(466, 34)
(464, 37)
(464, 39)
(465, 42)
(465, 45)
(464, 48)
(470, 52)
(469, 55)
(465, 57)
(460, 59)
(462, 62)
(462, 65)
(461, 68)
(459, 71)
(459, 73)
(458, 76)
(453, 78)
(452, 81)
(452, 84)
(450, 86)
(453, 90)
(452, 92)
(450, 95)
(449, 98)
(448, 100)
(447, 103)
(447, 106)
(445, 108)
(445, 111)
(444, 114)
(442, 116)
(441, 119)
(440, 121)
(439, 124)
(445, 129)
(444, 131)
(444, 134)
(440, 136)
(437, 138)
(436, 141)
(434, 143)
(434, 146)
(434, 149)
(434, 152)
(432, 154)
(432, 157)
(431, 160)
(431, 163)
(431, 166)
(430, 168)
(428, 171)
(427, 174)
(426, 176)
(425, 179)
(424, 182)
(428, 186)
(428, 190)
(429, 193)
(428, 196)
(429, 200)
(429, 203)
(429, 206)
(428, 209)
(427, 211)
(425, 214)
(422, 216)
(421, 218)
(421, 221)
(419, 224)
(418, 226)
(419, 230)
(418, 233)
(418, 237)
(417, 240)
(416, 242)
(414, 245)
(417, 250)
(417, 253)
(414, 255)
(416, 260)
(418, 264)
(417, 267)
(416, 271)
(416, 274)
(415, 277)
(414, 280)
(414, 284)
(413, 287)
(411, 289)
(409, 292)
(408, 295)
(408, 298)
(408, 302)
(407, 306)
(408, 310)
(408, 314)
(406, 317)
(404, 319)
(404, 323)
(402, 326)
(404, 331)
(404, 336)
(403, 339)
(401, 341)
(398, 343)
(396, 346)
(395, 349)
(394, 353)
(394, 357)
(396, 363)
(394, 366)
(394, 371)
(393, 375)
(392, 378)
(393, 384)
(394, 389)
(391, 391)
(390, 394)
(388, 397)
(385, 400)
(383, 402)
(389, 414)
(388, 418)
(386, 421)
(384, 423)
(384, 429)
(382, 432)
(384, 439)
(383, 444)
(380, 446)
(377, 449)
(377, 453)
(376, 459)
(375, 463)
(374, 468)
(373, 473)
(370, 475)
(368, 478)
(365, 480)
(369, 492)
(369, 497)
(366, 500)
(363, 502)
(361, 506)
(363, 515)
(363, 523)
(361, 526)
(359, 530)
(356, 533)
(353, 535)
(356, 547)
(353, 550)
(353, 558)
(354, 567)
(352, 572)
(350, 576)
(352, 588)
(355, 601)
(351, 603)
(347, 605)
(344, 607)
(340, 610)
(337, 613)
(336, 620)
(335, 627)
(333, 633)
(333, 643)
(331, 649)
(330, 656)
(336, 679)
(332, 681)
(328, 683)
(322, 681)
(317, 682)
(311, 680)
(305, 677)
(297, 671)
(293, 673)
(289, 674)
(284, 675)
(279, 674)
(274, 673)
(269, 674)
(265, 674)
(258, 669)
(254, 671)
(248, 668)
(244, 669)
(239, 670)
(235, 670)
(229, 666)
(223, 662)
(219, 663)
(215, 665)
(216, 683)
(212, 684)
(208, 687)
(205, 692)
(211, 729)
(208, 736)
(206, 744)
(201, 746)
(197, 747)
(195, 761)
(191, 766)
(190, 781)
(188, 791)
(185, 802)
(180, 804)
(179, 824)
(178, 842)
(176, 859)
(172, 868)
(170, 883)
(237, 1274)
(234, 1305)
(230, 1328)
(222, 1329)
(219, 1361)
(214, 1386)
(210, 1417)
(206, 1452)
(201, 1485)
(195, 1511)
(192, 1558)
(186, 1594)
(182, 1643)
(177, 1690)
(170, 1735)
(165, 1790)
(159, 1850)
(151, 1900)
(145, 1969)
(138, 2046)
(128, 2088)
(119, 2154)
(109, 2219)
(98, 2291)
(84, 2292)
(70, 2292)
(17, 717)
(13, 717)
(8, 717)
(4, 717)
(0, 718)

(0, -1207)
(7, -1262)
(15, -1271)
(23, -1271)
(34, -1411)
(805, -2387)
(787, -2290)
(746, -2127)
(737, -2060)
(729, -2000)
(715, -1924)
(707, -1869)
(696, -1805)
(685, -1745)
(674, -1686)
(662, -1626)
(654, -1579)
(646, -1533)
(635, -1481)
(631, -1448)
(626, -1413)
(619, -1373)
(612, -1336)
(609, -1309)
(607, -1284)
(602, -1253)
(595, -1220)
(590, -1191)
(586, -1164)
(585, -1145)
(582, -1122)
(573, -1089)
(573, -1072)
(565, -1041)
(566, -1028)
(559, -1002)
(559, -987)
(555, -965)
(550, -944)
(545, -923)
(544, -909)
(541, -891)
(541, -879)
(534, -855)
(532, -840)
(537, -837)
(538, -827)
(543, -824)
(515, -751)
(519, -748)
(519, -738)
(519, -727)
(517, -716)
(515, -703)
(518, -698)
(520, -693)
(514, -676)
(517, -671)
(509, -652)
(509, -644)
(510, -637)
(508, -627)
(512, -624)
(512, -616)
(503, -598)
(503, -590)
(504, -585)
(507, -581)
(508, -574)
(504, -564)
(507, -560)
(510, -556)
(505, -544)
(507, -539)
(509, -535)
(506, -525)
(504, -517)
(505, -511)
(502, -502)
(504, -498)
(501, -489)
(502, -484)
(501, -477)
(504, -474)
(501, -465)
(503, -461)
(499, -452)
(502, -449)
(499, -441)
(502, -438)
(500, -431)
(502, -428)
(497, -418)
(499, -414)
(497, -407)
(495, -401)
(496, -397)
(492, -389)
(494, -385)
(494, -380)
(495, -376)
(490, -368)
(491, -364)
(492, -360)
(493, -356)
(495, -353)
(494, -348)
(495, -344)
(495, -340)
(492, -333)
(493, -329)
(492, -324)
(492, -320)
(489, -314)
(491, -311)
(491, -306)
(487, -300)
(488, -297)
(490, -294)
(488, -289)
(489, -285)
(489, -281)
(488, -276)
(488, -272)
(489, -269)
(484, -262)
(485, -259)
(486, -256)
(487, -252)
(487, -248)
(485, -244)
(482, -239)
(483, -235)
(483, -232)
(483, -228)
(484, -225)
(482, -221)
(480, -216)
(481, -213)
(480, -209)
(477, -204)
(478, -201)
(478, -198)
(478, -194)
(479, -191)
(472, -185)
(470, -181)
(471, -178)
(476, -176)
(475, -173)
(476, -170)
(477, -167)
(478, -164)
(477, -161)
(478, -158)
(473, -153)
(473, -150)
(475, -147)
(476, -144)
(474, -140)
(474, -137)
(472, -133)
(472, -130)
(474, -128)
(474, -125)
(473, -121)
(471, -118)
(472, -115)
(472, -112)
(473, -109)
(473, -106)
(473, -103)
(472, -100)
(472, -96)
(470, -93)
(471, -90)
(471, -87)
(472, -84)
(472, -82)
(472, -78)
(472, -76)
(471, -72)
(471, -69)
(467, -66)
(467, -63)
(468, -60)
(468, -57)
(468, -54)
(470, -52)
(471, -49)
(471, -46)
(468, -43)
(465, -40)
(463, -37)
(463, -34)
(461, -31)
(462, -28)
(462, -25)
(462, -22)
(462, -19)
(465, -17)
(465, -14)
(465, -11)
(465, -8)
(464, -5)
(464, -2)
(462, 0)
(457, 2)
(457, 5)
(457, 8)
(457, 11)
(464, 14)
(464, 17)
(465, 20)
(467, 22)
(467, 25)
(467, 28)
(466, 31)
(464, 34)
(464, 37)
(466, 40)
(466, 43)
(465, 45)
(465, 48)
(465, 51)
(459, 53)
(459, 56)
(458, 59)
(458, 62)
(458, 65)
(457, 67)
(457, 70)
(457, 73)
(455, 76)
(455, 78)
(454, 81)
(452, 84)
(451, 86)
(452, 89)
(451, 92)
(451, 95)
(450, 98)
(449, 101)
(447, 103)
(448, 106)
(446, 109)
(445, 111)
(445, 114)
(444, 117)
(442, 119)
(440, 121)
(440, 124)
(439, 127)
(439, 130)
(438, 132)
(437, 135)
(436, 138)
(435, 140)
(430, 142)
(433, 146)
(435, 149)
(436, 153)
(434, 155)
(433, 157)
(432, 160)
(431, 163)
(428, 165)
(429, 168)
(428, 171)
(426, 173)
(426, 176)
(426, 179)
(430, 184)
(429, 187)
(430, 190)
(432, 194)
(431, 197)
(431, 200)
(431, 203)
(429, 206)
(428, 209)
(427, 211)
(426, 214)
(425, 217)
(423, 219)
(422, 222)
(423, 226)
(421, 228)
(420, 231)
(419, 234)
(420, 238)
(418, 240)
(417, 243)
(420, 248)
(419, 251)
(418, 254)
(417, 257)
(416, 260)
(415, 263)
(419, 269)
(418, 272)
(416, 274)
(416, 278)
(414, 280)
(413, 283)
(412, 286)
(410, 289)
(411, 293)
(410, 296)
(409, 300)
(408, 302)
(408, 306)
(408, 310)
(407, 314)
(409, 319)
(409, 323)
(407, 326)
(405, 328)
(408, 334)
(406, 338)
(405, 341)
(403, 343)
(400, 345)
(399, 348)
(397, 351)
(397, 355)
(394, 357)
(394, 362)
(392, 364)
(391, 368)
(393, 374)
(396, 381)
(397, 387)
(394, 390)
(393, 393)
(391, 396)
(388, 398)
(386, 401)
(388, 408)
(390, 415)
(387, 417)
(386, 421)
(386, 426)
(384, 429)
(382, 433)
(380, 435)
(380, 441)
(380, 446)
(379, 450)
(376, 453)
(375, 457)
(373, 460)
(374, 468)
(375, 474)
(374, 479)
(372, 483)
(369, 486)
(369, 491)
(370, 499)
(368, 502)
(366, 506)
(363, 508)
(361, 513)
(364, 523)
(361, 526)
(358, 529)
(356, 532)
(355, 538)
(352, 541)
(353, 550)
(352, 555)
(351, 562)
(348, 566)
(347, 571)
(353, 590)
(351, 594)
(347, 597)
(344, 599)
(340, 601)
(342, 612)
(338, 615)
(339, 626)
(337, 631)
(334, 634)
(335, 646)
(332, 650)
(338, 671)
(336, 679)
(333, 683)
(329, 685)
(325, 687)
(317, 681)
(312, 681)
(308, 683)
(301, 681)
(295, 678)
(291, 679)
(286, 679)
(282, 680)
(276, 678)
(272, 680)
(267, 682)
(262, 679)
(254, 673)
(249, 672)
(245, 673)
(241, 674)
(236, 674)
(229, 667)
(223, 662)
(219, 663)
(215, 665)
(215, 680)
(211, 681)
(207, 685)
(206, 696)
(211, 729)
(208, 734)
(204, 740)
(200, 741)
(195, 742)
(193, 752)
(191, 763)
(189, 775)
(187, 788)
(187, 811)
(183, 815)
(179, 820)
(177, 837)
(176, 859)
(172, 866)
(171, 890)
(237, 1273)
(234, 1305)
(230, 1329)
(222, 1330)
(219, 1365)
(213, 1382)
(210, 1416)
(206, 1452)
(201, 1485)
(196, 1516)
(190, 1545)
(186, 1589)
(181, 1633)
(177, 1692)
(170, 1732)
(166, 1803)
(159, 1856)
(153, 1918)
(145, 1971)
(136, 2024)
(128, 2093)
(119, 2153)
(109, 2224)
(97, 2271)
(83, 2272)
(69, 2272)
(17, 719)
(13, 718)
(8, 718)
(4, 718)
(0, 719)

(810, -2454)
(825, -2449)
(789, -2294)
(773, -2203)
(735, -2056)
(729, -1999)
(717, -1930)
(704, -1860)
(697, -1809)
(684, -1742)
(676, -1691)
(666, -1637)
(655, -1583)
(644, -1528)
(639, -1490)
(630, -1446)
(625, -1410)
(620, -1377)
(611, -1334)
(609, -1310)
(606, -1281)
(602, -1253)
(599, -1227)
(590, -1191)
(588, -1168)
(585, -1146)
(584, -1127)
(573, -1089)
(568, -1062)
(565, -1043)
(566, -1028)
(562, -1006)
(555, -981)
(555, -965)
(552, -948)
(542, -918)
(545, -910)
(542, -893)
(538, -874)
(535, -856)
(533, -843)
(539, -839)
(538, -827)
(543, -824)
(516, -752)
(521, -749)
(522, -742)
(516, -723)
(517, -715)
(516, -705)
(517, -697)
(518, -690)
(515, -678)
(514, -667)
(509, -652)
(512, -648)
(513, -641)
(510, -630)
(512, -624)
(510, -614)
(509, -605)
(510, -599)
(510, -591)
(508, -582)
(510, -577)
(509, -569)
(511, -564)
(512, -558)
(509, -548)
(509, -541)
(510, -536)
(507, -526)
(504, -516)
(503, -509)
(505, -505)
(507, -501)
(501, -489)
(503, -485)
(502, -478)
(504, -474)
(504, -468)
(502, -461)
(501, -454)
(496, -444)
(498, -440)
(499, -436)
(501, -432)
(500, -426)
(497, -418)
(499, -414)
(498, -409)
(501, -406)
(494, -396)
(495, -391)
(491, -383)
(494, -380)
(495, -377)
(494, -371)
(493, -366)
(495, -362)
(491, -355)
(492, -351)
(494, -348)
(491, -341)
(493, -338)
(495, -335)
(493, -330)
(491, -324)
(490, -319)
(490, -314)
(485, -307)
(485, -303)
(487, -300)
(488, -297)
(490, -294)
(490, -290)
(490, -286)
(492, -282)
(490, -277)
(487, -272)
(486, -267)
(485, -263)
(486, -260)
(488, -257)
(489, -253)
(487, -248)
(488, -245)
(486, -241)
(484, -236)
(484, -232)
(485, -229)
(484, -225)
(482, -221)
(484, -218)
(485, -215)
(480, -209)
(480, -206)
(478, -201)
(477, -197)
(478, -194)
(480, -191)
(471, -185)
(472, -182)
(473, -179)
(474, -176)
(475, -173)
(476, -170)
(477, -167)
(476, -163)
(477, -161)
(478, -158)
(473, -153)
(472, -149)
(472, -146)
(473, -143)
(474, -140)
(475, -137)
(476, -134)
(477, -132)
(474, -128)
(474, -125)
(474, -121)
(475, -119)
(474, -115)
(476, -113)
(477, -110)
(478, -107)
(472, -103)
(473, -100)
(474, -97)
(474, -94)
(475, -91)
(475, -88)
(475, -85)
(475, -82)
(473, -79)
(473, -76)
(466, -72)
(466, -69)
(465, -66)
(465, -63)
(467, -60)
(467, -57)
(467, -54)
(470, -52)
(470, -49)
(470, -46)
(470, -43)
(467, -40)
(463, -37)
(463, -34)
(467, -31)
(464, -28)
(467, -25)
(468, -23)
(467, -20)
(467, -17)
(468, -14)
(468, -11)
(468, -8)
(468, -5)
(464, -2)
(464, 0)
(461, 2)
(461, 5)
(463, 8)
(462, 11)
(462, 14)
(462, 17)
(462, 19)
(462, 22)
(462, 25)
(462, 28)
(461, 31)
(463, 34)
(464, 37)
(466, 40)
(466, 43)
(467, 46)
(466, 48)
(466, 51)
(465, 54)
(464, 57)
(463, 60)
(462, 62)
(463, 65)
(462, 68)
(459, 71)
(459, 73)
(458, 76)
(457, 79)
(457, 82)
(456, 84)
(455, 87)
(453, 90)
(452, 92)
(451, 95)
(450, 98)
(449, 101)
(448, 103)
(447, 106)
(446, 109)
(446, 111)
(445, 114)
(444, 117)
(442, 119)
(441, 122)
(440, 124)
(439, 127)
(440, 130)
(439, 133)
(438, 135)
(437, 138)
(435, 140)
(433, 143)
(433, 146)
(433, 148)
(432, 151)
(430, 153)
(431, 157)
(434, 161)
(433, 164)
(430, 165)
(429, 168)
(428, 171)
(426, 173)
(425, 176)
(425, 179)
(428, 183)
(429, 187)
(427, 189)
(426, 192)
(425, 194)
(425, 197)
(427, 202)
(429, 206)
(427, 208)
(426, 211)
(427, 215)
(424, 217)
(424, 220)
(423, 223)
(422, 225)
(421, 228)
(423, 232)
(421, 235)
(420, 238)
(418, 240)
(417, 243)
(416, 246)
(415, 249)
(419, 255)
(418, 257)
(418, 261)
(417, 264)
(416, 267)
(414, 269)
(413, 272)
(417, 278)
(415, 281)
(413, 283)
(413, 287)
(412, 290)
(411, 293)
(410, 296)
(408, 298)
(406, 301)
(408, 306)
(407, 310)
(407, 314)
(409, 319)
(408, 323)
(406, 325)
(404, 328)
(405, 332)
(404, 336)
(403, 339)
(401, 341)
(399, 344)
(399, 349)
(398, 352)
(400, 358)
(398, 361)
(398, 365)
(396, 368)
(396, 372)
(394, 375)
(392, 378)
(395, 385)
(392, 387)
(390, 390)
(392, 396)
(387, 397)
(385, 399)
(389, 409)
(389, 413)
(387, 417)
(386, 420)
(384, 423)
(383, 428)
(382, 432)
(380, 435)
(377, 437)
(378, 443)
(377, 448)
(375, 452)
(373, 455)
(375, 463)
(374, 468)
(372, 471)
(371, 476)
(371, 482)
(370, 487)
(370, 493)
(368, 496)
(367, 501)
(364, 504)
(363, 508)
(361, 513)
(362, 521)
(360, 526)
(358, 529)
(356, 532)
(354, 537)
(356, 547)
(355, 553)
(357, 565)
(354, 567)
(351, 570)
(348, 573)
(355, 593)
(352, 595)
(348, 597)
(344, 599)
(341, 602)
(341, 612)
(339, 617)
(337, 621)
(335, 627)
(339, 645)
(336, 647)
(335, 657)
(332, 660)
(339, 684)
(335, 686)
(330, 688)
(322, 682)
(317, 682)
(313, 683)
(305, 677)
(299, 676)
(293, 673)
(289, 674)
(284, 675)
(280, 676)
(274, 675)
(270, 675)
(265, 674)
(260, 676)
(255, 675)
(250, 674)
(246, 674)
(240, 672)
(236, 672)
(227, 660)
(223, 662)
(219, 663)
(216, 667)
(213, 673)
(209, 675)
(209, 690)
(205, 694)
(208, 720)
(209, 739)
(205, 744)
(201, 745)
(196, 746)
(193, 752)
(192, 768)
(189, 775)
(188, 793)
(185, 804)
(182, 814)
(180, 826)
(178, 841)
(173, 846)
(173, 869)
(170, 886)
(237, 1275)
(235, 1311)
(230, 1329)
(222, 1330)
(219, 1364)
(214, 1387)
(211, 1423)
(205, 1446)
(201, 1485)
(196, 1514)
(190, 1545)
(186, 1589)
(181, 1633)
(178, 1702)
(170, 1732)
(165, 1791)
(159, 1850)
(152, 1901)
(145, 1972)
(137, 2039)
(129, 2105)
(119, 2161)
(109, 2222)
(98, 2290)
(84, 2291)
(70, 2291)
(17, 717)
(13, 717)
(8, 717)
(4, 717)
(0, 715)

(783, -2370)
(797, -2366)
(784, -2280)
(773, -2204)
(733, -2048)
(728, -1996)
(714, -1922)
(704, -1861)
(696, -1804)
(684, -1742)
(677, -1694)
(662, -1627)
(654, -1578)
(644, -1529)
(639, -1490)
(633, -1452)
(624, -1409)
(623, -1383)
(612, -1336)
(610, -1310)
(608, -1286)
(601, -1251)
(597, -1224)
(590, -1191)
(586, -1165)
(587, -1148)
(578, -1115)
(575, -1091)
(570, -1067)
(567, -1046)
(563, -1023)
(562, -1007)
(559, -988)
(556, -968)
(551, -946)
(544, -921)
(546, -911)
(542, -892)
(540, -877)
(536, -858)
(533, -842)
(538, -839)
(538, -828)
(543, -824)
(515, -751)
(519, -748)
(522, -742)
(519, -727)
(519, -718)
(516, -705)
(520, -701)
(523, -697)
(512, -674)
(515, -668)
(510, -653)
(510, -645)
(514, -642)
(504, -623)
(508, -619)
(510, -614)
(511, -607)
(507, -595)
(508, -589)
(509, -582)
(509, -576)
(505, -564)
(505, -557)
(509, -554)
(506, -545)
(507, -539)
(510, -536)
(506, -525)
(506, -518)
(508, -514)
(503, -503)
(504, -498)
(502, -490)
(502, -484)
(501, -477)
(498, -468)
(500, -464)
(501, -460)
(503, -455)
(498, -446)
(501, -443)
(502, -438)
(504, -435)
(506, -431)
(505, -424)
(504, -419)
(498, -409)
(495, -401)
(496, -397)
(498, -393)
(492, -384)
(495, -381)
(495, -376)
(496, -372)
(497, -369)
(497, -364)
(494, -357)
(495, -353)
(494, -348)
(488, -339)
(490, -336)
(492, -333)
(493, -330)
(492, -324)
(493, -321)
(491, -315)
(490, -310)
(490, -306)
(489, -301)
(486, -295)
(487, -292)
(488, -288)
(489, -285)
(489, -281)
(486, -275)
(488, -272)
(487, -268)
(487, -264)
(489, -261)
(484, -255)
(486, -252)
(487, -249)
(488, -245)
(485, -240)
(486, -237)
(485, -233)
(484, -229)
(485, -226)
(486, -222)
(482, -217)
(482, -213)
(481, -209)
(482, -206)
(480, -202)
(479, -198)
(475, -193)
(476, -190)
(475, -186)
(472, -182)
(473, -179)
(474, -176)
(475, -173)
(476, -170)
(477, -167)
(478, -164)
(475, -160)
(476, -157)
(476, -154)
(475, -150)
(477, -148)
(477, -144)
(478, -141)
(476, -138)
(476, -134)
(477, -132)
(476, -128)
(471, -124)
(472, -121)
(473, -118)
(473, -115)
(474, -112)
(475, -109)
(475, -106)
(475, -103)
(472, -100)
(472, -96)
(471, -93)
(473, -91)
(473, -88)
(474, -85)
(474, -82)
(475, -79)
(471, -75)
(470, -72)
(466, -69)
(467, -66)
(466, -63)
(467, -60)
(467, -57)
(465, -54)
(466, -51)
(465, -48)
(468, -46)
(466, -43)
(465, -40)
(465, -37)
(465, -34)
(463, -31)
(464, -28)
(464, -25)
(464, -22)
(465, -20)
(468, -17)
(468, -14)
(465, -11)
(465, -8)
(464, -5)
(464, -2)
(462, 0)
(460, 2)
(460, 5)
(460, 8)
(460, 11)
(459, 14)
(459, 16)
(462, 19)
(462, 22)
(465, 25)
(465, 28)
(464, 31)
(464, 34)
(464, 37)
(464, 39)
(465, 42)
(470, 46)
(470, 49)
(470, 52)
(460, 53)
(460, 56)
(459, 59)
(459, 62)
(459, 65)
(458, 68)
(458, 70)
(458, 73)
(457, 76)
(453, 78)
(456, 82)
(452, 84)
(454, 87)
(450, 89)
(449, 92)
(449, 95)
(448, 97)
(446, 100)
(446, 103)
(445, 105)
(444, 108)
(445, 111)
(445, 114)
